Date,Open,High,Low,Close,Adj Close,Volume
2024-02-23,3.380000,3.405000,3.210000,3.360000,3.360000,2445700
2024-02-26,3.330000,3.540000,3.290000,3.470000,3.470000,2834600
2024-02-27,3.510000,3.580000,3.450000,3.530000,3.530000,2416300
2024-02-28,3.530000,3.530000,3.360000,3.360000,3.360000,2741600
2024-02-29,3.360000,3.430000,3.240000,3.290000,3.290000,2326700
2024-03-01,3.320000,3.320000,3.150000,3.210000,3.210000,3185900
2024-03-04,3.230000,3.240000,2.980000,3.020000,3.020000,2750900
2024-03-05,2.960000,3.005000,2.810000,2.890000,2.890000,3738900
2024-03-06,2.930000,3.000000,2.870000,2.910000,2.910000,2177900
2024-03-07,2.950000,3.040000,2.870000,2.970000,2.970000,1597000
2024-03-08,3.000000,3.165000,3.000000,3.050000,3.050000,2290200
2024-03-11,3.050000,3.168000,3.000000,3.010000,3.010000,1786400
2024-03-12,3.010000,3.029000,2.860000,2.920000,2.920000,1503100
2024-03-13,2.890000,3.020000,2.870000,2.960000,2.960000,1500600
2024-03-14,2.960000,2.960000,2.755000,2.770000,2.770000,1650200
2024-03-15,2.810000,3.140000,2.770000,3.080000,3.080000,4045100
2024-03-18,3.270000,4.130000,3.140000,3.710000,3.710000,19805900
2024-03-19,3.550000,3.960000,3.350000,3.830000,3.830000,10335500
2024-03-20,4.310000,4.570000,3.950000,4.540000,4.540000,17817500
2024-03-21,4.700000,4.940000,4.310000,4.560000,4.560000,10242500
2024-03-22,4.700000,7.990000,4.660000,7.690000,7.690000,66691100
